file,norm,fold,epoch,avg_epoch_time,train_acc,test_acc,dataset,model,declared_epochs,norm_type_header,exp
bn_0.txt,bn,0,230,0.2251,0.7682,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,231,0.225,0.7502,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,232,0.225,0.7672,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,233,0.225,0.7652,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,234,0.225,0.7682,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,235,0.2251,0.7562,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,236,0.225,0.7483,0.6786,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,237,0.2251,0.7532,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,238,0.2251,0.7582,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,239,0.2251,0.7602,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,240,0.2251,0.7483,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,241,0.2252,0.7473,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,242,0.2253,0.7532,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,243,0.2253,0.7622,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,244,0.2253,0.7682,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,245,0.2253,0.7522,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,246,0.2253,0.7612,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,247,0.2254,0.7602,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,248,0.2254,0.7622,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,249,0.2255,0.7652,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,250,0.2255,0.7682,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,251,0.2255,0.7692,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,252,0.2256,0.7662,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,253,0.2256,0.7632,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,254,0.2256,0.7662,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,255,0.2256,0.7672,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,256,0.2256,0.7622,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,257,0.2256,0.7652,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,258,0.2256,0.7622,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,259,0.2257,0.7682,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,260,0.2257,0.7253,0.6875,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,261,0.2257,0.7692,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,262,0.2257,0.7682,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,263,0.2257,0.7682,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,264,0.2257,0.7652,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,265,0.2258,0.7612,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,266,0.2258,0.7572,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,267,0.2258,0.7632,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,268,0.2258,0.7672,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,269,0.2258,0.7483,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,270,0.2259,0.7642,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,271,0.2258,0.7682,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,272,0.2259,0.7682,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,273,0.2259,0.7692,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,274,0.2259,0.7722,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,275,0.2259,0.7592,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,276,0.226,0.7662,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,277,0.226,0.7682,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,278,0.2261,0.7692,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,279,0.226,0.7632,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,280,0.2261,0.7662,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,281,0.2263,0.7662,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,282,0.2264,0.7562,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,283,0.2264,0.7692,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,284,0.2265,0.7682,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,285,0.2265,0.7722,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,286,0.2266,0.7742,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,287,0.2266,0.7732,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,288,0.2266,0.7742,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,289,0.2266,0.7782,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,290,0.2267,0.7742,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,291,0.2267,0.7752,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,292,0.2267,0.7742,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,293,0.2267,0.7752,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,294,0.2267,0.7752,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,295,0.2267,0.7742,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,296,0.2267,0.7692,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,297,0.227,0.7712,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,298,0.227,0.7732,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,299,0.2272,0.7732,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_0.txt,bn,0,300,0.2272,0.7752,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,1,0.2759,0.4076,0.4196,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,2,0.2459,0.4785,0.4554,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,3,0.2348,0.5964,0.5982,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,4,0.23,0.6673,0.6339,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,5,0.2266,0.6643,0.6071,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,6,0.2246,0.6913,0.6607,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,7,0.2235,0.6214,0.6161,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,8,0.2225,0.5724,0.5357,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,9,0.2216,0.6733,0.6339,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,10,0.2206,0.6813,0.6607,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,11,0.2199,0.6464,0.6518,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,12,0.2197,0.7193,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,13,0.2193,0.7343,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,14,0.2192,0.6454,0.5714,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,15,0.2192,0.6743,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,16,0.2188,0.7493,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,17,0.2184,0.6523,0.6071,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,18,0.2181,0.7133,0.6429,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,19,0.2179,0.6953,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,20,0.2176,0.7033,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,21,0.2175,0.6284,0.6339,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,22,0.2173,0.4945,0.4464,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,23,0.217,0.6833,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,24,0.2168,0.6503,0.625,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,25,0.2169,0.7093,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,26,0.2168,0.5994,0.5357,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,27,0.2167,0.7483,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,28,0.2168,0.7483,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,29,0.2167,0.7552,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,30,0.2166,0.7453,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,31,0.2166,0.7592,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,32,0.2166,0.7263,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,33,0.2175,0.7652,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,34,0.2181,0.7572,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,35,0.2182,0.7672,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,36,0.219,0.7403,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,37,0.2192,0.7043,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,38,0.2197,0.7463,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,39,0.2196,0.7053,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,40,0.2197,0.7093,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,41,0.2196,0.7233,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,42,0.2196,0.6833,0.6518,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,43,0.2194,0.7243,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,44,0.2193,0.7512,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,45,0.2198,0.7612,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,46,0.2198,0.7483,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,47,0.22,0.7243,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,48,0.2204,0.7383,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,49,0.2203,0.7532,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,50,0.2203,0.7213,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,51,0.2204,0.6374,0.6071,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,52,0.2203,0.7562,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,53,0.2208,0.7403,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,54,0.2212,0.7592,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,55,0.2214,0.7562,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,56,0.2213,0.7582,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,57,0.2214,0.7433,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,58,0.2213,0.7413,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,59,0.2212,0.7083,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,60,0.2211,0.7353,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,61,0.2212,0.7632,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,62,0.2211,0.7602,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,63,0.2213,0.7512,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,64,0.2213,0.7572,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,65,0.2214,0.7143,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,66,0.2213,0.7542,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,67,0.2214,0.7393,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,68,0.2214,0.7572,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,69,0.2214,0.6713,0.6518,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,70,0.2217,0.7562,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,71,0.2215,0.5674,0.5625,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,72,0.2215,0.7632,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,73,0.2215,0.7542,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,74,0.2214,0.7622,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,75,0.2214,0.7552,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,76,0.2214,0.7453,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,77,0.2213,0.6813,0.6518,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,78,0.2213,0.7483,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,79,0.2213,0.7473,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,80,0.2213,0.7522,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,81,0.2214,0.7542,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,82,0.2215,0.7393,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,83,0.2217,0.7493,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,84,0.2217,0.7592,0.7857,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,85,0.2217,0.7083,0.6875,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,86,0.2216,0.7682,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,87,0.2215,0.7173,0.6786,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,88,0.2215,0.7483,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,89,0.2216,0.7722,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,90,0.2216,0.7293,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,91,0.2216,0.7652,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,92,0.2216,0.7572,0.7054,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,93,0.2215,0.7542,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,94,0.2215,0.7473,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,95,0.2215,0.7413,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,96,0.2215,0.7343,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,97,0.2214,0.6014,0.5714,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,98,0.2214,0.6833,0.6875,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,99,0.2214,0.6484,0.6518,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,100,0.2213,0.7283,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,101,0.2213,0.7612,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,102,0.2212,0.6793,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,103,0.2212,0.7692,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,104,0.2212,0.7512,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,105,0.2211,0.7363,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,106,0.2211,0.7652,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,107,0.2211,0.7423,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,108,0.2211,0.7512,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,109,0.221,0.7662,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,110,0.221,0.7243,0.6607,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,111,0.221,0.7562,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,112,0.2209,0.7532,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,113,0.2209,0.7632,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,114,0.2208,0.7672,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,115,0.2208,0.7642,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,116,0.2207,0.7602,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,117,0.2208,0.7642,0.8036,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,118,0.2207,0.7413,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,119,0.2207,0.7552,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,120,0.2208,0.7552,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,121,0.2209,0.7582,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,122,0.2209,0.7512,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,123,0.221,0.7253,0.6786,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,124,0.221,0.7473,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,125,0.221,0.7622,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,126,0.2211,0.7373,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,127,0.221,0.7632,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,128,0.221,0.7582,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,129,0.221,0.7542,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,130,0.221,0.7682,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,131,0.221,0.7602,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,132,0.221,0.7243,0.6786,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,133,0.2213,0.7393,0.6875,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,134,0.2214,0.7592,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,135,0.2213,0.7253,0.6875,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,136,0.2213,0.7682,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,137,0.2212,0.7542,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,138,0.2212,0.7522,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,139,0.2214,0.7672,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,140,0.2214,0.7552,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,141,0.2216,0.7502,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,142,0.2215,0.7662,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,143,0.2215,0.7363,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,144,0.2215,0.7592,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,145,0.2215,0.7552,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,146,0.2214,0.7612,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,147,0.2214,0.7682,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,148,0.2214,0.7263,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,149,0.2214,0.7542,0.7411,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,150,0.2213,0.7632,0.7143,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,151,0.2213,0.7512,0.7232,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,152,0.2213,0.7582,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,153,0.2213,0.7722,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,154,0.2212,0.7602,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,155,0.2212,0.7572,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,156,0.2212,0.7552,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,157,0.2212,0.7732,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,158,0.2212,0.7502,0.7589,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,159,0.2211,0.7433,0.7321,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,160,0.2211,0.7383,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,161,0.2211,0.7652,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,162,0.2211,0.7712,0.7768,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,163,0.2211,0.7722,0.75,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,164,0.221,0.7662,0.7946,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,165,0.221,0.7652,0.7679,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
bn_1.txt,bn,1,166,0.2211,0.7582,0.6964,PROTEINS,GIN,300,bn,proteins_gin_gn_fast
